"Velocity:0","Velocity:1","Velocity:2","Points:0","Points:1","Points:2"
0.1,0.1,0.1,1.8041,0.23052,0.77945
0.1,0.1,0.1,3.1512,1.6782,1.4684
0.1,0.1,0.1,3.081,1.6178,1.4329
0.1,0.1,0.1,0.71538,1.2123,1.5455
0.1,0.1,0.1,0.78825,1.2041,1.6065
0.1,0.1,0.1,0.70444,1.2061,1.6346
0.1,0.1,0.1,0.70865,1.2623,1.5532
0.1,0.1,0.1,0.75817,1.2588,1.5465
0.1,0.1,0.1,0.73494,1.3104,1.6256
0.1,0.1,0.1,3.1271,1.116,1.8622
0.1,0.1,0.1,3.2011,1.0704,1.9449
0.1,0.1,0.1,3.2288,0.9874,1.9049
0.1,0.1,0.1,3.0131,0.95207,1.2528
0.1,0.1,0.1,1.1037,0.18749,0.66177
0.1,0.1,0.1,2.7538,1.4846,1.3471
0.1,0.1,0.1,2.6869,1.5648,1.3279
0.1,0.1,0.1,0.46449,0.3793,1.1513
0.1,0.1,0.1,2.9456,1.6983,2.0076
0.1,0.1,0.1,3.1108,1.732,2.0963
0.1,0.1,0.1,3.0352,1.6848,2.1476
0.1,0.1,0.1,2.6338,0.39434,1.56
0.1,0.1,0.1,2.5802,0.43001,1.6394
0.1,0.1,0.1,2.1544,0.20452,1.3188
0.1,0.1,0.1,0.60583,1.4522,1.567
0.1,0.1,0.1,0.59919,1.3868,1.6403
0.1,0.1,0.1,0.60131,1.491,1.6614
0.1,0.1,0.1,2.7133,0.3114,1.3241
0.1,0.1,0.1,0.62611,0.26154,1.1247
0.1,0.1,0.1,2.7054,1.3527,1.1846
0.1,0.1,0.1,0.23199,1.4219,1.8102
0.1,0.1,0.1,0.1389,0.15629,0.91002
0.1,0.1,0.1,2.5919,0.99406,1.8934
0.1,0.1,0.1,2.5278,0.96386,1.9379
0.1,0.1,0.1,2.5255,1.0543,1.9057
0.1,0.1,0.1,1.6668,0.69518,1.4518
0.1,0.1,0.1,3.159,0.29447,0.82021
0.1,0.1,0.1,3.0551,1.3978,0.85884
0.1,0.1,0.1,3.0601,1.3457,0.79218
0.1,0.1,0.1,3.0841,1.2975,0.73124
0.1,0.1,0.1,2.4893,1.7402,1.0689
0.1,0.1,0.1,2.5626,0.29139,1.9376
0.1,0.1,0.1,2.549,0.36474,1.9143
0.1,0.1,0.1,1.3962,0.1542,2.2301
0.1,0.1,0.1,1.8632,0.64077,1.4716
0.1,0.1,0.1,0.10077,1.6822,0.9766
0.1,0.1,0.1,2.7884,1.2724,1.6131
0.1,0.1,0.1,2.7512,1.3305,1.5888
0.1,0.1,0.1,2.7468,1.2546,1.5483
0.1,0.1,0.1,2.6842,1.2037,1.5035
0.1,0.1,0.1,2.7841,1.2036,1.4743
0.1,0.1,0.1,2.8175,1.2611,1.555
0.1,0.1,0.1,2.8362,1.252,1.5831
0.1,0.1,0.1,2.8902,1.2468,1.5172
0.1,0.1,0.1,2.8324,1.1789,1.538
0.1,0.1,0.1,0.25591,0.93306,1.7765
0.1,0.1,0.1,0.73169,0.24082,1.6069
0.1,0.1,0.1,0.77531,0.30586,1.6308
0.1,0.1,0.1,2.5841,1.4553,1.7152
0.1,0.1,0.1,2.605,1.4339,1.7091
0.1,0.1,0.1,2.5422,1.4094,1.6577
0.1,0.1,0.1,2.5187,1.5068,1.672
0.1,0.1,0.1,2.5228,1.4985,1.771
0.1,0.1,0.1,0.27129,1.1811,1.7451
0.1,0.1,0.1,0.28264,1.1623,1.827
0.1,0.1,0.1,1.8532,0.13768,1.9749
0.1,0.1,0.1,1.8345,0.1914,2.0276
0.1,0.1,0.1,1.867,0.23936,2.0958
0.1,0.1,0.1,2.2537,2.0901,1.0035
0.1,0.1,0.1,2.2068,2.0285,1.0556
0.1,0.1,0.1,2.1427,2.0759,1.1104
0.1,0.1,0.1,2.1531,2.15,1.0773
0.1,0.1,0.1,2.2501,2.1129,1.1625
0.1,0.1,0.1,2.3058,2.0643,1.1189
0.1,0.1,0.1,2.9342,1.5101,2.041
0.1,0.1,0.1,3.2165,1.9694,1.5947
0.1,0.1,0.1,3.1588,1.9088,1.6914
0.1,0.1,0.1,3.2253,1.8538,1.7102
0.1,0.1,0.1,3.221,1.943,1.7493
0.1,0.1,0.1,1.7283,0.28128,1.8441
0.1,0.1,0.1,3.1667,0.63739,0.84786
0.1,0.1,0.1,3.1594,0.73467,0.84087
0.1,0.1,0.1,2.6045,0.40637,0.99044
0.1,0.1,0.1,2.5371,0.5576,1.0125
0.1,0.1,0.1,0.23555,0.95596,1.5942
0.1,0.1,0.1,0.58265,1.605,1.365
0.1,0.1,0.1,0.56113,1.6185,1.2861
0.1,0.1,0.1,0.55379,1.6867,1.3328
0.1,0.1,0.1,1.7862,0.44016,0.99597
0.1,0.1,0.1,0.14579,1.1303,1.8978
0.1,0.1,0.1,0.12687,1.222,1.9258
0.1,0.1,0.1,3.0111,1.3891,0.79996
0.1,0.1,0.1,3.0866,1.4064,0.77139
0.1,0.1,0.1,3.1429,1.3393,0.79936
0.1,0.1,0.1,1.5303,0.45956,1.9257
0.1,0.1,0.1,2.7477,1.3,0.591
0.1,0.1,0.1,2.5367,1.7488,1.2667
0.1,0.1,0.1,2.9235,1.8769,0.80628
0.1,0.1,0.1,0.24998,1.6942,1.0359
0.1,0.1,0.1,0.18107,1.6599,0.97282
0.1,0.1,0.1,2.552,1.9494,1.8211
0.1,0.1,0.1,2.5497,1.9983,1.8905
0.1,0.1,0.1,3.1596,2.0137,1.4577
0.1,0.1,0.1,2.7449,0.94698,2.0627
0.1,0.1,0.1,0.40328,1.7687,1.2642
0.1,0.1,0.1,0.45124,1.8357,1.2735
0.1,0.1,0.1,3.0521,0.69736,1.1293
0.1,0.1,0.1,3.1208,0.71961,1.0904
0.1,0.1,0.1,3.1265,0.66203,1.1639
0.1,0.1,0.1,3.0635,0.72713,1.2112
0.1,0.1,0.1,1.7941,0.33363,0.92259
0.1,0.1,0.1,1.843,0.29888,0.84129
0.1,0.1,0.1,2.6563,1.2987,0.48226
0.1,0.1,0.1,2.7161,1.3131,0.41976
0.1,0.1,0.1,2.7138,1.235,0.45236
0.1,0.1,0.1,2.6448,1.2693,0.39629
0.1,0.1,0.1,2.6754,1.3484,0.34409
0.1,0.1,0.1,2.6604,1.2138,0.51357
0.1,0.1,0.1,2.6748,1.1597,0.44465
0.1,0.1,0.1,2.6692,1.073,0.39755
0.1,0.1,0.1,2.6959,1.1579,0.35035
0.1,0.1,0.1,0.68892,0.68149,1.5985
0.1,0.1,0.1,0.67587,0.65268,1.6791
0.1,0.1,0.1,2.5031,0.2242,0.69173
0.1,0.1,0.1,1.0591,0.94134,1.2998
0.1,0.1,0.1,2.6217,0.58213,2.0049
0.1,0.1,0.1,2.6253,0.58842,2.0355
0.1,0.1,0.1,2.6329,0.52174,2.0452
0.1,0.1,0.1,2.5524,0.55709,2.0386
0.1,0.1,0.1,2.5819,0.563,2.1063
0.1,0.1,0.1,0.3613,2.0327,1.3412
0.1,0.1,0.1,2.773,0.318,1.5493
0.1,0.1,0.1,1.8901,0.46716,0.98122
0.1,0.1,0.1,1.8083,0.55004,1.0092
0.1,0.1,0.1,2.609,1.1567,1.6483
0.1,0.1,0.1,2.9952,0.29622,1.3115
0.1,0.1,0.1,3.0493,0.3574,1.3052
0.1,0.1,0.1,3.0052,0.31837,1.398
0.1,0.1,0.1,2.9453,0.33244,1.3724
0.1,0.1,0.1,2.9225,0.33193,1.3451
0.1,0.1,0.1,2.9123,0.4214,1.3496
0.1,0.1,0.1,2.8575,0.35237,1.414
0.1,0.1,0.1,3.0035,0.41492,1.3934
0.1,0.1,0.1,2.9495,0.3586,1.472
0.1,0.1,0.1,3.1706,0.48656,1.9304
0.1,0.1,0.1,2.6523,0.26354,1.3302
0.1,0.1,0.1,2.6295,0.32672,1.3753
0.1,0.1,0.1,2.5766,0.2951,1.3059
0.1,0.1,0.1,2.5982,0.4081,0.85436
0.1,0.1,0.1,2.9999,1.0107,0.80251
0.1,0.1,0.1,3.0408,1.0383,0.76197
0.1,0.1,0.1,3.0008,0.97393,0.73714
0.1,0.1,0.1,3.0663,0.96562,0.79158
0.1,0.1,0.1,2.953,1.0581,0.70063
0.1,0.1,0.1,2.9426,1.0444,0.63827
0.1,0.1,0.1,3.043,0.9971,0.67942
0.1,0.1,0.1,2.9915,0.92679,0.67247
0.1,0.1,0.1,3.0871,1.0657,0.68584
0.1,0.1,0.1,3.0089,1.0516,0.61885
0.1,0.1,0.1,3.0339,0.87967,0.61671
0.1,0.1,0.1,3.0284,0.85622,0.70359
0.1,0.1,0.1,3.0353,0.92305,0.73063
0.1,0.1,0.1,2.5651,1.4439,0.94149
0.1,0.1,0.1,2.64,1.1992,0.80576
0.1,0.1,0.1,2.5657,1.2283,0.78665
0.1,0.1,0.1,2.5558,1.2753,0.71941
0.1,0.1,0.1,2.476,1.2346,0.76909
0.1,0.1,0.1,2.5141,1.1925,0.86139
0.1,0.1,0.1,2.362,0.17926,1.7312
0.1,0.1,0.1,2.2197,0.14222,1.8485
0.1,0.1,0.1,0.13447,1.5206,1.9008
0.1,0.1,0.1,0.20951,1.542,1.8965
0.1,0.1,0.1,0.1727,1.5006,1.9779
0.1,0.1,0.1,0.047563,1.7958,1.834
0.1,0.1,0.1,0.075307,1.7977,1.8451
0.1,0.1,0.1,0.066773,1.887,1.896
0.1,0.1,0.1,0.12037,1.7863,1.8332
0.1,0.1,0.1,2.4866,0.2692,1.3802
0.1,0.1,0.1,2.4776,0.32659,1.3166
0.1,0.1,0.1,3.1012,1.8588,0.91091
0.1,0.1,0.1,3.1846,1.8991,0.90832
0.1,0.1,0.1,3.2393,1.8655,0.91882
0.1,0.1,0.1,3.1251,1.5785,1.957
0.1,0.1,0.1,1.9925,0.37067,1.2432
0.1,0.1,0.1,1.9877,0.29452,1.1759
0.1,0.1,0.1,0.13178,0.29522,1.9191
0.1,0.1,0.1,2.6559,1.8661,2.0603
0.1,0.1,0.1,2.6163,0.98293,1.6317
0.1,0.1,0.1,2.553,0.99263,1.6898
0.1,0.1,0.1,2.5301,0.9853,1.5919
0.1,0.1,0.1,2.6118,0.93205,1.5451
0.1,0.1,0.1,2.5409,2.1482,1.1179
0.1,0.1,0.1,3.2131,2.0609,1.3834
0.1,0.1,0.1,0.25527,1.5188,1.6668
0.1,0.1,0.1,3.2473,1.979,1.0448
0.1,0.1,0.1,2.9764,0.47062,1.1709
0.1,0.1,0.1,1.9941,0.24753,1.0831
0.1,0.1,0.1,2.0008,0.27369,0.99546
0.1,0.1,0.1,2.0534,0.20037,1.0313
0.1,0.1,0.1,1.6619,0.33354,0.90513
0.1,0.1,0.1,0.81548,0.98432,1.5748
0.1,0.1,0.1,0.76225,1.0326,1.5813
0.1,0.1,0.1,0.65537,1.0347,1.6833
0.1,0.1,0.1,0.66804,1.1455,1.6894
0.1,0.1,0.1,0.56517,0.14975,0.97297
0.1,0.1,0.1,2.5129,1.8714,1.4995
0.1,0.1,0.1,1.1915,0.54582,1.9138
0.1,0.1,0.1,0.17881,1.3469,1.8674
0.1,0.1,0.1,0.2615,1.3315,1.8335
0.1,0.1,0.1,2.6804,0.79596,0.76781
0.1,0.1,0.1,2.6854,0.76418,0.7575
0.1,0.1,0.1,2.6592,0.79183,0.69377
0.1,0.1,0.1,2.607,0.76679,0.76017
0.1,0.1,0.1,2.5423,0.77678,0.82272
0.1,0.1,0.1,2.5599,0.68971,0.78229
0.1,0.1,0.1,2.9785,0.84221,2.2396
0.1,0.1,0.1,3.0256,0.87329,2.2207
0.1,0.1,0.1,3.0293,0.81572,2.2825
0.1,0.1,0.1,0.30951,1.4168,1.6725
0.1,0.1,0.1,2.6054,1.492,0.68098
0.1,0.1,0.1,2.6208,1.444,0.60368
0.1,0.1,0.1,0.14182,1.6031,1.0315
0.1,0.1,0.1,0.22878,1.5761,1.0248
0.1,0.1,0.1,1.7558,0.5936,1.2444
0.1,0.1,0.1,1.8148,0.59702,1.1863
0.1,0.1,0.1,0.24219,0.54419,1.6803
0.1,0.1,0.1,0.038131,1.873,1.0761
0.1,0.1,0.1,0.099686,1.8836,1.0762
0.1,0.1,0.1,0.13029,1.91,1.0011
0.1,0.1,0.1,0.11396,1.2757,1.0672
0.1,0.1,0.1,0.11447,1.2175,0.99966
0.1,0.1,0.1,1.8643,0.48693,1.2881
0.1,0.1,0.1,1.9332,0.51171,1.3319
0.1,0.1,0.1,1.9048,0.56277,1.2486
0.1,0.1,0.1,2.6752,1.2453,0.59708
0.1,0.1,0.1,2.5999,1.2562,0.62092
0.1,0.1,0.1,3.1712,0.2074,0.58687
0.1,0.1,0.1,2.7703,1.2651,1.2414
0.1,0.1,0.1,0.4307,1.0644,1.2002
0.1,0.1,0.1,2.5469,0.33103,0.66229
0.1,0.1,0.1,2.4935,0.37171,0.73991
0.1,0.1,0.1,2.5183,0.33581,0.81953
0.1,0.1,0.1,2.6556,1.2979,2.2559
0.1,0.1,0.1,3.1535,1.7746,1.6004
0.1,0.1,0.1,2.5269,1.6246,0.89331
0.1,0.1,0.1,0.027111,1.3791,1.8607
0.1,0.1,0.1,0.41814,2.0524,1.4741
0.1,0.1,0.1,2.838,1.138,1.4553
0.1,0.1,0.1,2.9142,1.1952,1.6253
0.1,0.1,0.1,2.9282,1.2294,1.5796
0.1,0.1,0.1,2.9697,1.2203,1.5115
0.1,0.1,0.1,3.0508,0.49423,1.2088
0.1,0.1,0.1,2.9627,0.51097,1.2549
0.1,0.1,0.1,2.9062,0.4826,1.325
0.1,0.1,0.1,2.9479,0.58438,1.3225
0.1,0.1,0.1,2.5132,1.4816,1.8925
0.1,0.1,0.1,2.4843,1.4655,1.9328
0.1,0.1,0.1,2.4473,1.4248,1.8577
0.1,0.1,0.1,2.4222,1.5336,1.8823
0.1,0.1,0.1,2.4821,1.3879,2.0102
0.1,0.1,0.1,2.4329,1.4107,2.0946
0.1,0.1,0.1,2.4111,1.3098,2.0323
0.1,0.1,0.1,2.5495,1.4251,1.8145
0.1,0.1,0.1,2.5416,1.4024,1.7666
0.1,0.1,0.1,2.613,1.5172,0.79513
0.1,0.1,0.1,2.5892,1.5313,0.72243
0.1,0.1,0.1,2.5331,1.5449,0.79306
0.1,0.1,0.1,2.5648,1.446,0.80047
0.1,0.1,0.1,2.4863,1.528,0.87367
0.1,0.1,0.1,1.5842,0.23314,0.64166
0.1,0.1,0.1,1.6829,0.13018,0.65804
0.1,0.1,0.1,0.31276,1.8278,1.5705
0.1,0.1,0.1,0.37169,1.8699,1.5664
0.1,0.1,0.1,2.5998,1.3781,1.0067
0.1,0.1,0.1,0.40739,1.812,1.3309
0.1,0.1,0.1,0.44811,1.8728,1.349
0.1,0.1,0.1,3.2021,1.6829,1.8558
0.1,0.1,0.1,3.2078,1.7358,1.9445
0.1,0.1,0.1,0.65459,0.85874,1.2323
0.1,0.1,0.1,0.61724,0.61332,1.6664
0.1,0.1,0.1,0.1076,0.66863,0.9499
0.1,0.1,0.1,0.24438,0.2405,1.8857
0.1,0.1,0.1,0.26861,0.28874,1.9722
0.1,0.1,0.1,0.20902,0.34509,2.0002
0.1,0.1,0.1,0.86586,1.356,1.4394
0.1,0.1,0.1,3.1541,1.2081,1.7389
0.1,0.1,0.1,2.5546,1.4033,0.85774
0.1,0.1,0.1,2.4502,2.0373,1.6056
0.1,0.1,0.1,2.4111,2.0462,1.6617
0.1,0.1,0.1,2.3825,2.011,1.5708
0.1,0.1,0.1,3.0513,1.6431,0.67338
0.1,0.1,0.1,0.2272,1.7981,1.0889
0.1,0.1,0.1,0.18258,1.8618,1.0361
0.1,0.1,0.1,2.7244,0.80246,1.6039
0.1,0.1,0.1,2.6888,0.7866,1.526
0.1,0.1,0.1,2.8064,0.82185,1.6238
0.1,0.1,0.1,2.808,0.75662,1.5442
0.1,0.1,0.1,2.7599,0.81652,1.4639
0.1,0.1,0.1,2.8146,0.90947,1.4574
0.1,0.1,0.1,2.762,0.70882,1.4829
0.1,0.1,0.1,0.89279,1.0086,1.6064
0.1,0.1,0.1,0.82817,0.96016,1.6638
0.1,0.1,0.1,0.28078,0.20763,0.98834
0.1,0.1,0.1,0.28403,0.28339,0.96543
0.1,0.1,0.1,0.22085,0.25267,1.0306
0.1,0.1,0.1,0.19982,0.30506,1.0703
0.1,0.1,0.1,0.24005,0.3465,1.1253
0.1,0.1,0.1,0.24392,0.28258,1.022
0.1,0.1,0.1,0.27499,0.36954,0.99677
0.1,0.1,0.1,3.1473,0.98315,1.6407
0.1,0.1,0.1,3.1541,1.0545,1.575
0.1,0.1,0.1,3.1818,0.95159,1.5491
0.1,0.1,0.1,0.30334,1.617,1.686
0.1,0.1,0.1,0.35282,1.7097,1.6768
0.1,0.1,0.1,1.8739,0.16639,0.84075
0.1,0.1,0.1,0.26828,2.0582,1.2066
0.1,0.1,0.1,0.3191,2.0676,1.1623
0.1,0.1,0.1,3.2078,2.0418,1.8317
0.1,0.1,0.1,3.2784,2.0499,1.8905
0.1,0.1,0.1,3.3067,2.0136,1.7991
0.1,0.1,0.1,0.2355,1.6222,1.1343
0.1,0.1,0.1,3.0581,1.6085,1.8474
0.1,0.1,0.1,3.0948,1.625,1.81
0.1,0.1,0.1,3.1658,1.6378,1.7808
0.1,0.1,0.1,2.5259,0.13509,1.881
0.1,0.1,0.1,3.0244,0.52388,2.1501
0.1,0.1,0.1,2.8375,0.58326,1.1827
0.1,0.1,0.1,2.8418,0.56124,1.2624
0.1,0.1,0.1,2.8666,0.60695,1.2525
0.1,0.1,0.1,2.8403,0.62276,1.344
0.1,0.1,0.1,2.7805,0.63338,1.2813
0.1,0.1,0.1,0.26715,0.58774,1.2012
0.1,0.1,0.1,0.1633,0.88656,1.1481
0.1,0.1,0.1,0.19937,0.95641,1.1371
0.1,0.1,0.1,2.6877,0.85501,2.396
0.1,0.1,0.1,1.2678,0.49189,0.91833
0.1,0.1,0.1,1.3315,0.55009,0.88228
0.1,0.1,0.1,2.6567,1.2824,2.1576
0.1,0.1,0.1,2.592,1.2337,2.1485
0.1,0.1,0.1,1.8957,0.23526,0.79645
0.1,0.1,0.1,0.51496,0.54747,1.1927
0.1,0.1,0.1,3.025,1.8856,2.0744
0.1,0.1,0.1,2.9723,0.28818,1.5975
0.1,0.1,0.1,2.9642,0.35084,1.5537
0.1,0.1,0.1,2.4496,1.9216,1.3498
0.1,0.1,0.1,2.4718,1.8672,1.4144
0.1,0.1,0.1,1.4185,0.52228,0.93154
0.1,0.1,0.1,1.94,0.43335,1.3714
0.1,0.1,0.1,2.0223,0.46267,1.4152
0.1,0.1,0.1,0.13161,0.45412,1.7862
0.1,0.1,0.1,1.3439,0.52692,1.8451
0.1,0.1,0.1,1.3466,0.5872,1.8175
0.1,0.1,0.1,1.2743,0.5791,1.8865
0.1,0.1,0.1,1.3006,0.32434,0.72621
0.1,0.1,0.1,2.5351,1.3487,0.96233
0.1,0.1,0.1,2.5499,0.3963,1.0487
0.1,0.1,0.1,1.4426,0.7155,1.1222
0.1,0.1,0.1,2.772,0.3539,1.47
0.1,0.1,0.1,3.0397,1.3471,2.1095
0.1,0.1,0.1,3.0791,1.2972,2.0975
0.1,0.1,0.1,3.0969,1.3642,2.0508
0.1,0.1,0.1,3.1164,1.354,2.1569
0.1,0.1,0.1,3.1729,1.1785,2.0979
0.1,0.1,0.1,3.1838,1.2513,2.1552
0.1,0.1,0.1,1.7733,0.67687,1.0678
0.1,0.1,0.1,0.1887,1.7889,1.0414
0.1,0.1,0.1,2.5602,0.84212,0.91108
0.1,0.1,0.1,2.5809,0.84746,1.0788
0.1,0.1,0.1,0.97067,0.90525,1.5723
0.1,0.1,0.1,0.98849,0.9609,1.5155
0.1,0.1,0.1,0.95386,0.98779,1.5975
0.1,0.1,0.1,0.57506,1.4776,1.1878
0.1,0.1,0.1,0.58527,1.3813,1.1924
0.1,0.1,0.1,2.6382,0.96024,0.74886
0.1,0.1,0.1,2.6363,0.82352,0.75692
0.1,0.1,0.1,2.5652,0.83296,0.76436
0.1,0.1,0.1,0.21464,0.6651,1.6564
0.1,0.1,0.1,0.23932,0.70777,1.7183
0.1,0.1,0.1,0.27343,0.67097,1.6633
0.1,0.1,0.1,0.31628,0.65362,1.7412
0.1,0.1,0.1,0.083973,0.84905,0.91524
0.1,0.1,0.1,3.167,1.1168,1.9032
0.1,0.1,0.1,3.249,1.0899,1.8705
0.1,0.1,0.1,2.671,0.3513,2.1122
0.1,0.1,0.1,2.6408,0.27842,2.2071
0.1,0.1,0.1,3.0032,0.34846,1.1982
0.1,0.1,0.1,3.0713,0.37896,1.2438
0.1,0.1,0.1,0.30379,0.55314,1.7236
0.1,0.1,0.1,3.06,1.2294,1.627
0.1,0.1,0.1,2.2049,0.25411,1.3637
0.1,0.1,0.1,2.1736,0.28216,1.2753
0.1,0.1,0.1,0.27145,0.80519,1.6622
0.1,0.1,0.1,3.2598,1.9999,0.95843
0.1,0.1,0.1,0.65036,0.80958,1.1587
0.1,0.1,0.1,2.9488,0.55148,2.1669
0.1,0.1,0.1,2.9963,0.52355,2.2329
0.1,0.1,0.1,3.0279,0.45075,2.1147
0.1,0.1,0.1,3.0355,0.45379,2.2009
0.1,0.1,0.1,3.0055,1.3239,1.5888
0.1,0.1,0.1,1.3992,0.64472,1.0099
0.1,0.1,0.1,1.3729,0.73267,0.95063
0.1,0.1,0.1,1.4517,0.64339,0.9034
0.1,0.1,0.1,2.763,1.0089,1.3003
0.1,0.1,0.1,3.033,0.48312,0.98399
0.1,0.1,0.1,3.0994,0.51447,0.94723
0.1,0.1,0.1,3.0888,0.4618,1.0083
0.1,0.1,0.1,3.0999,0.46151,1.0664
0.1,0.1,0.1,3.1407,0.52113,1.0371
0.1,0.1,0.1,3.1724,0.44147,1.0251
0.1,0.1,0.1,2.5741,1.0682,1.697
0.1,0.1,0.1,2.5969,1.0976,1.6209
0.1,0.1,0.1,2.6207,1.1625,1.5626
0.1,0.1,0.1,2.5298,1.1595,1.6012
0.1,0.1,0.1,3.0357,1.4482,2.0466
0.1,0.1,0.1,3.0674,1.3977,1.979
0.1,0.1,0.1,3.0755,1.3244,1.9683
0.1,0.1,0.1,3.1448,1.3523,1.9567
0.1,0.1,0.1,2.7751,1.3196,1.4935
0.1,0.1,0.1,2.4686,0.19204,1.5546
0.1,0.1,0.1,2.3264,0.22387,1.4791
0.1,0.1,0.1,2.2433,0.23013,1.444
0.1,0.1,0.1,3.14,0.18122,1.1443
0.1,0.1,0.1,3.1774,0.23903,1.1933
0.1,0.1,0.1,3.1953,0.30038,1.2528
0.1,0.1,0.1,3.2264,0.28322,1.1423
0.1,0.1,0.1,2.6679,2.0343,0.71818
0.1,0.1,0.1,2.6119,2.0109,0.66459
0.1,0.1,0.1,1.0893,0.25734,2.0818
0.1,0.1,0.1,1.5392,0.13986,2.1652
0.1,0.1,0.1,1.5048,0.15524,2.1838
0.1,0.1,0.1,1.5191,0.22852,2.2203
0.1,0.1,0.1,2.0594,0.12065,1.497
0.1,0.1,0.1,2.0518,0.17865,1.5322
0.1,0.1,0.1,2.0151,0.17111,1.4611
0.1,0.1,0.1,2.0414,0.25537,1.5725
0.1,0.1,0.1,2.3428,0.2637,1.711
0.1,0.1,0.1,3.179,0.23438,0.68798
0.1,0.1,0.1,3.2551,0.20082,0.69385
0.1,0.1,0.1,3.2395,0.29219,0.71765
0.1,0.1,0.1,2.6022,0.83334,2.1712
0.1,0.1,0.1,2.6048,0.75086,2.1299
0.1,0.1,0.1,2.6587,1.6513,1.3521
0.1,0.1,0.1,0.57531,1.2261,1.5423
0.1,0.1,0.1,0.60219,1.2025,1.5806
0.1,0.1,0.1,1.0595,0.89532,1.3281
0.1,0.1,0.1,3.188,0.3763,1.08
0.1,0.1,0.1,2.0901,1.9896,1.5396
0.1,0.1,0.1,1.972,2.0268,1.5622
0.1,0.1,0.1,1.923,0.23931,1.8341
0.1,0.1,0.1,2.6519,0.55746,2.2685
0.1,0.1,0.1,0.1173,0.21776,1.9799
0.1,0.1,0.1,0.074783,0.23134,2.0041
0.1,0.1,0.1,0.12585,0.24715,2.0721
0.1,0.1,0.1,3.1521,1.5396,1.0415
0.1,0.1,0.1,3.8099,0.40837,2.0392
0.1,0.1,0.1,3.8393,0.31037,1.9293
0.1,0.1,0.1,3.1789,1.6009,1.1165
0.1,0.1,0.1,3.1453,1.4651,0.89058
0.1,0.1,0.1,3.1903,1.5125,0.9557
0.1,0.1,0.1,2.7442,1.6842,0.68009
0.1,0.1,0.1,2.9959,0.65291,2.1017
0.1,0.1,0.1,3.0734,0.66392,2.0948
0.1,0.1,0.1,3.0823,0.53159,2.091
0.1,0.1,0.1,3.0207,0.69091,2.0397
0.1,0.1,0.1,3.0875,0.72916,2.0466
0.1,0.1,0.1,3.1631,0.68581,2.0512
0.1,0.1,0.1,3.2501,0.73902,2.0597
0.1,0.1,0.1,3.2505,0.62562,2.0321
0.1,0.1,0.1,3.2171,1.7777,1.7971
0.1,0.1,0.1,2.9933,2.087,2.2947
0.1,0.1,0.1,3.0642,2.0043,2.3109
0.1,0.1,0.1,0.38722,0.75544,1.6567
0.1,0.1,0.1,0.39255,0.67805,1.7428
0.1,0.1,0.1,0.33218,1.9394,1.21
0.1,0.1,0.1,2.8244,1.2114,1.3109
0.1,0.1,0.1,2.6487,0.77495,0.6016
0.1,0.1,0.1,3.2316,0.74847,1.8408
0.1,0.1,0.1,3.2092,0.6591,1.8824
0.1,0.1,0.1,2.6762,0.84163,0.84379
0.1,0.1,0.1,0.62676,0.43476,1.6899
0.1,0.1,0.1,0.59479,0.53939,1.6647
0.1,0.1,0.1,0.24919,1.7454,1.6247
0.1,0.1,0.1,0.05304,1.2827,1.8745
0.1,0.1,0.1,3.102,1.2434,1.1574
0.1,0.1,0.1,3.0567,1.2663,1.2417
0.1,0.1,0.1,3.0254,0.61067,1.5589
0.1,0.1,0.1,3.0147,0.12164,1.1565
0.1,0.1,0.1,0.33681,0.45232,1.7167
0.1,0.1,0.1,0.66515,0.32694,1.0814
0.1,0.1,0.1,0.57974,0.33076,1.0851
0.1,0.1,0.1,0.99921,0.4571,1.7805
0.1,0.1,0.1,0.99319,0.37884,1.7815
0.1,0.1,0.1,0.5756,0.68355,1.7317
0.1,0.1,0.1,0.64917,0.58167,1.7824
0.1,0.1,0.1,0.67441,0.59479,1.6149
0.1,0.1,0.1,2.4367,0.19391,1.3718
0.1,0.1,0.1,3.1776,0.87179,1.1184
0.1,0.1,0.1,1.6862,0.81236,1.2285
0.1,0.1,0.1,1.8268,0.23566,1.9274
0.1,0.1,0.1,1.888,0.2877,1.9085
0.1,0.1,0.1,1.894,0.23432,1.9844
0.1,0.1,0.1,3.2111,2.0389,1.6713
0.1,0.1,0.1,3.2557,2.0131,1.6211
0.1,0.1,0.1,0.31008,0.42135,1.8433
0.1,0.1,0.1,0.64914,0.45869,1.6349
0.1,0.1,0.1,0.70363,0.49654,1.7331
0.1,0.1,0.1,0.60702,0.44256,1.8115
0.1,0.1,0.1,3.1231,1.0136,0.85556
0.1,0.1,0.1,1.3092,0.65617,1.8774
0.1,0.1,0.1,1.1826,0.70921,1.2519
0.1,0.1,0.1,1.2385,0.6724,1.274
0.1,0.1,0.1,2.596,1.2426,2.0275
0.1,0.1,0.1,2.5724,1.1711,2.0095
0.1,0.1,0.1,2.5546,1.1779,2.0956
0.1,0.1,0.1,2.4856,1.1366,2.0319
0.1,0.1,0.1,2.536,1.101,1.9493
0.1,0.1,0.1,2.7355,1.706,1.4505
0.1,0.1,0.1,3.3251,0.19564,1.2304
0.1,0.1,0.1,3.3674,0.23692,1.3033
0.1,0.1,0.1,3.2613,0.22274,1.2975
0.1,0.1,0.1,3.1821,1.3333,2.0753
0.1,0.1,0.1,0.096169,0.59953,1.8913
